freq,ceparema,env_econ,nace_r2,unit,geo\TIME_PERIOD,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
A,CEPA7-9,EPS_INV_PT,C24,MIO_NAC,HR,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,
A,CEPA7-9,EPS_INV_PT,C24,MIO_NAC,IE,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,,
A,CEPA7-9,EPS_INV_PT,C24,MIO_NAC,IT,,,,,,,,,,,8.8,1.4,4.1,6.2,1.4,7.1,3.5,,
A,CEPA7-9,EPS_INV_PT,C24,MIO_NAC,LT,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
A,CEPA7-9,EPS_INV_PT,C24,MIO_NAC,LV,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
A,CEPA7-9,EPS_INV_PT,C24,MIO_NAC,MT,,,,,,,,,,,,,,,,,,,
A,CEPA7-9,EPS_INV_PT,C24,MIO_NAC,PL,,,,,,,,,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA7-9,EPS_INV_PT,C24,MIO_NAC,RO,,,,,,,,,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.7,,
A,CEPA7-9,EPS_INV_PT,C24,MIO_NAC,RS,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA7-9,EPS_INV_PT,C24,MIO_NAC,SE,,,,,,,,,,,,,0.4,2.3,,3.2,,,
A,CEPA7-9,EPS_INV_PT,C24,MIO_NAC,SI,,,,,,,,,0.2,0.0,0.0,0.0,0.0,0.0,1.7,0.0,,,
A,CEPA7-9,EPS_INV_PT,C25-C30,MIO_EUR,AT,,,,,,,,,,,,,9.9,12.8,5.2,8.0,10.8,,
A,CEPA7-9,EPS_INV_PT,C25-C30,MIO_EUR,BA,,,,,,,,,,,,,,,,,0.0,,
A,CEPA7-9,EPS_INV_PT,C25-C30,MIO_EUR,BE,,,,,,,,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,
A,CEPA7-9,EPS_INV_PT,C25-C30,MIO_EUR,BG,,,,,,,,,0.1,0.2,0.0,0.1,0.2,0.1,0.0,0.1,0.0,,
A,CEPA7-9,EPS_INV_PT,C25-C30,MIO_EUR,CH,,,,,,,,,,,0.1,,0.2,,0.9,0.9,1.0,,
A,CEPA7-9,EPS_INV_PT,C25-C30,MIO_EUR,DE,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
A,CEPA7-9,EPS_INV_PT,C25-C30,MIO_EUR,EL,,,,,,,,,0.0,0.0,0.1,0.3,0.0,0.2,0.0,0.0,0.0,,
A,CEPA7-9,EPS_INV_PT,C25-C30,MIO_EUR,FI,,,,,,,,,,,,,,,0.0,,0.3,,
A,CEPA7-9,EPS_INV_PT,C25-C30,MIO_EUR,HR,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,
A,CEPA7-9,EPS_INV_PT,C25-C30,MIO_EUR,IE,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,,
A,CEPA7-9,EPS_INV_PT,C25-C30,MIO_EUR,IT,,,,,,,,,,,5.5,1.6,3.1,4.2,0.3,0.4,1.6,,
A,CEPA7-9,EPS_INV_PT,C25-C30,MIO_EUR,LT,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
A,CEPA7-9,EPS_INV_PT,C25-C30,MIO_EUR,LV,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
A,CEPA7-9,EPS_INV_PT,C25-C30,MIO_EUR,MT,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
A,CEPA7-9,EPS_INV_PT,C25-C30,MIO_EUR,PL,,,,,,,,,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA7-9,EPS_INV_PT,C25-C30,MIO_EUR,RO,,,,,,,,,0.2,0.1,0.0,0.2,0.3,0.0,0.1,0.2,0.3,,
A,CEPA7-9,EPS_INV_PT,C25-C30,MIO_EUR,RS,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,,
A,CEPA7-9,EPS_INV_PT,C25-C30,MIO_EUR,SE,,,,,,,,,,,,,0.7,,,,,,
A,CEPA7-9,EPS_INV_PT,C25-C30,MIO_EUR,SI,,,,,,,,,0.3,0.2,0.4,0.2,0.2,1.3,0.6,5.1,5.8,,
A,CEPA7-9,EPS_INV_PT,C25-C30,MIO_NAC,AT,,,,,,,,,,,,,9.9,12.8,5.2,8.0,10.8,,
A,CEPA7-9,EPS_INV_PT,C25-C30,MIO_NAC,BA,,,,,,,,,,,,,,,,,0.1,,
A,CEPA7-9,EPS_INV_PT,C25-C30,MIO_NAC,BE,,,,,,,,,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,,
A,CEPA7-9,EPS_INV_PT,C25-C30,MIO_NAC,BG,,,,,,,,,0.1,0.2,0.0,0.1,0.2,0.1,0.0,0.1,0.0,,
A,CEPA7-9,EPS_INV_PT,C25-C30,MIO_NAC,CH,,,,,,,,,,,0.1,,0.2,,0.9,1.0,1.0,,
A,CEPA7-9,EPS_INV_PT,C25-C30,MIO_NAC,DE,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
A,CEPA7-9,EPS_INV_PT,C25-C30,MIO_NAC,EL,,,,,,,,,0.0,0.0,0.1,0.3,0.0,0.2,0.0,0.0,0.0,,
A,CEPA7-9,EPS_INV_PT,C25-C30,MIO_NAC,FI,,,,,,,,,,,,,,,0.0,,0.3,,
A,CEPA7-9,EPS_INV_PT,C25-C30,MIO_NAC,HR,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,
A,CEPA7-9,EPS_INV_PT,C25-C30,MIO_NAC,IE,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,,
A,CEPA7-9,EPS_INV_PT,C25-C30,MIO_NAC,IT,,,,,,,,,,,5.5,1.6,3.1,4.2,0.3,0.4,1.6,,
A,CEPA7-9,EPS_INV_PT,C25-C30,MIO_NAC,LT,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
A,CEPA7-9,EPS_INV_PT,C25-C30,MIO_NAC,LV,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
A,CEPA7-9,EPS_INV_PT,C25-C30,MIO_NAC,MT,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
A,CEPA7-9,EPS_INV_PT,C25-C30,MIO_NAC,PL,,,,,,,,,0.2,0.4,0.3,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA7-9,EPS_INV_PT,C25-C30,MIO_NAC,RO,,,,,,,,,0.8,0.7,0.2,0.9,1.2,0.0,0.7,0.9,1.7,,
A,CEPA7-9,EPS_INV_PT,C25-C30,MIO_NAC,RS,,,,,,,,,0.0,0.0,0.0,0.1,0.0,0.0,9.2,2.5,2.4,,
A,CEPA7-9,EPS_INV_PT,C25-C30,MIO_NAC,SE,,,,,,,,,,,,,7.5,,,,,,
A,CEPA7-9,EPS_INV_PT,C25-C30,MIO_NAC,SI,,,,,,,,,0.3,0.2,0.4,0.2,0.2,1.3,0.6,5.1,5.8,,
A,CEPA7-9,EPS_INV_PT,D,MIO_EUR,AT,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5,12.3,,
A,CEPA7-9,EPS_INV_PT,D,MIO_EUR,BA,,,,,,,,,,,,,,,,,0.0,,
A,CEPA7-9,EPS_INV_PT,D,MIO_EUR,BE,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA7-9,EPS_INV_PT,D,MIO_EUR,BG,,,,,,,,,0.8,3.1,1.1,0.5,1.5,1.7,0.8,0.2,1.4,,
A,CEPA7-9,EPS_INV_PT,D,MIO_EUR,CH,,,,,,,,,,,,,,,1.2,1.2,1.3,,
A,CEPA7-9,EPS_INV_PT,D,MIO_EUR,DE,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA7-9,EPS_INV_PT,D,MIO_EUR,EL,,,,,,,,,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,,
A,CEPA7-9,EPS_INV_PT,D,MIO_EUR,FI,,,,,,,,,,,,,0.5,,0.0,0.6,,,
A,CEPA7-9,EPS_INV_PT,D,MIO_EUR,HR,,,,,,,,,0.1,0.1,0.1,0.1,,,,,,,
A,CEPA7-9,EPS_INV_PT,D,MIO_EUR,IE,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA7-9,EPS_INV_PT,D,MIO_EUR,IT,,,,,,,,,,,9.5,13.2,8.2,8.5,36.8,105.0,6.3,,
A,CEPA7-9,EPS_INV_PT,D,MIO_EUR,LT,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA7-9,EPS_INV_PT,D,MIO_EUR,LV,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
A,CEPA7-9,EPS_INV_PT,D,MIO_EUR,MK,,,,,,,,,,,,,,,0.0,0.0,,,
A,CEPA7-9,EPS_INV_PT,D,MIO_EUR,MT,,,,,,,,,,,,,,,,,,,
A,CEPA7-9,EPS_INV_PT,D,MIO_EUR,NO,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,
A,CEPA7-9,EPS_INV_PT,D,MIO_EUR,PL,,,,,,,,,0.0,0.1,0.0,1.4,2.1,0.5,0.3,2.2,1.4,,
A,CEPA7-9,EPS_INV_PT,D,MIO_EUR,PT,,,,,,,,,,,2.7,0.0,0.9,1.0,,0.1,,,
A,CEPA7-9,EPS_INV_PT,D,MIO_EUR,RO,,,,,,,,,0.0,0.0,0.0,0.9,0.4,0.0,0.2,0.0,0.0,,
A,CEPA7-9,EPS_INV_PT,D,MIO_EUR,RS,,,,,,,,,1.5,0.4,0.3,0.2,0.0,0.0,0.0,0.0,0.0,,
A,CEPA7-9,EPS_INV_PT,D,MIO_EUR,SE,,,,,,,,,,,,,3.9,0.5,3.2,,,,
A,CEPA7-9,EPS_INV_PT,D,MIO_EUR,SI,,,,,,,,,0.1,0.8,0.2,0.2,0.2,0.3,0.0,0.0,,,
A,CEPA7-9,EPS_INV_PT,D,MIO_NAC,AT,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5,12.3,,
A,CEPA7-9,EPS_INV_PT,D,MIO_NAC,BA,,,,,,,,,,,,,,,,,0.0,,
A,CEPA7-9,EPS_INV_PT,D,MIO_NAC,BE,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA7-9,EPS_INV_PT,D,MIO_NAC,BG,,,,,,,,,0.8,3.1,1.1,0.5,1.5,1.7,0.8,0.2,1.4,,
A,CEPA7-9,EPS_INV_PT,D,MIO_NAC,CH,,,,,,,,,,,,,,,1.3,1.3,1.3,,
A,CEPA7-9,EPS_INV_PT,D,MIO_NAC,DE,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA7-9,EPS_INV_PT,D,MIO_NAC,EL,,,,,,,,,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,,
A,CEPA7-9,EPS_INV_PT,D,MIO_NAC,FI,,,,,,,,,,,,,0.5,,0.0,0.6,,,
A,CEPA7-9,EPS_INV_PT,D,MIO_NAC,HR,,,,,,,,,0.1,0.1,0.1,0.1,,,,,,,
A,CEPA7-9,EPS_INV_PT,D,MIO_NAC,IE,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA7-9,EPS_INV_PT,D,MIO_NAC,IT,,,,,,,,,,,9.5,13.2,8.2,8.5,36.8,105.0,6.3,,
A,CEPA7-9,EPS_INV_PT,D,MIO_NAC,LT,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA7-9,EPS_INV_PT,D,MIO_NAC,LV,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
A,CEPA7-9,EPS_INV_PT,D,MIO_NAC,MK,,,,,,,,,,,,,,,0.0,0.0,,,
A,CEPA7-9,EPS_INV_PT,D,MIO_NAC,MT,,,,,,,,,,,,,,,,,,,
A,CEPA7-9,EPS_INV_PT,D,MIO_NAC,NO,,,,,,,,,0.0,0.0,0.2,0.0,,,,,,,
A,CEPA7-9,EPS_INV_PT,D,MIO_NAC,PL,,,,,,,,,0.0,0.5,0.0,6.2,8.9,2.1,1.5,10.2,6.7,,
A,CEPA7-9,EPS_INV_PT,D,MIO_NAC,PT,,,,,,,,,,,2.7,0.0,0.9,1.0,,0.1,,,
A,CEPA7-9,EPS_INV_PT,D,MIO_NAC,RO,,,,,,,,,0.0,0.0,0.0,4.2,1.7,0.0,0.9,0.0,0.0,,
A,CEPA7-9,EPS_INV_PT,D,MIO_NAC,RS,,,,,,,,,172.1,48.6,33.1,21.7,0.1,0.1,0.1,0.1,2.2,,
A,CEPA7-9,EPS_INV_PT,D,MIO_NAC,SE,,,,,,,,,,,,,40.4,4.9,33.6,,,,
A,CEPA7-9,EPS_INV_PT,D,MIO_NAC,SI,,,,,,,,,0.1,0.8,0.2,0.2,0.2,0.3,0.0,0.0,,,
A,CEPA7-9,EPS_INV_PT,E36,MIO_EUR,AT,,,,,,,,,,,,,,,0.0,0.0,0.0,,
A,CEPA7-9,EPS_INV_PT,E36,MIO_EUR,BA,,,,,,,,,,,,,,,,,0.0,,
A,CEPA7-9,EPS_INV_PT,E36,MIO_EUR,BE,,,,,,,,,2.0,1.6,1.9,2.0,2.3,2.3,2.3,2.3,2.6,,
A,CEPA7-9,EPS_INV_PT,E36,MIO_EUR,BG,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA7-9,EPS_INV_PT,E36,MIO_EUR,CH,,,,,,,,,,,,,,,0.0,0.0,0.0,,
A,CEPA7-9,EPS_INV_PT,E36,MIO_EUR,CY,,,,,,,,,,,,,0.0,,,,,,
A,CEPA7-9,EPS_INV_PT,E36,MIO_EUR,DE,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA7-9,EPS_INV_PT,E36,MIO_EUR,EL,,,,,,,,,1.0,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA7-9,EPS_INV_PT,E36,MIO_EUR,FI,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,
A,CEPA7-9,EPS_INV_PT,E36,MIO_EUR,HR,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,
A,CEPA7-9,EPS_INV_PT,E36,MIO_EUR,IE,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA7-9,EPS_INV_PT,E36,MIO_EUR,IT,,,,,,,,,,,5.2,0.0,0.1,2.6,0.0,0.0,3.7,,
A,CEPA7-9,EPS_INV_PT,E36,MIO_EUR,LT,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA7-9,EPS_INV_PT,E36,MIO_EUR,LV,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
A,CEPA7-9,EPS_INV_PT,E36,MIO_EUR,MK,,,,,,,,,,,,,,,0.0,0.0,,,
A,CEPA7-9,EPS_INV_PT,E36,MIO_EUR,MT,,,,,,,,,,,,,,,,,,,
A,CEPA7-9,EPS_INV_PT,E36,MIO_EUR,NO,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,
A,CEPA7-9,EPS_INV_PT,E36,MIO_EUR,PL,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,,
A,CEPA7-9,EPS_INV_PT,E36,MIO_EUR,PT,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,
A,CEPA7-9,EPS_INV_PT,E36,MIO_EUR,RO,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA7-9,EPS_INV_PT,E36,MIO_EUR,RS,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA7-9,EPS_INV_PT,E36,MIO_EUR,SE,,,,,,,,,,,,,,0.0,0.0,,,,
A,CEPA7-9,EPS_INV_PT,E36,MIO_EUR,SI,,,,,,,,,0.0,0.2,0.2,0.1,0.1,0.0,0.0,0.0,,,
A,CEPA7-9,EPS_INV_PT,E36,MIO_NAC,AT,,,,,,,,,,,,,,,0.0,0.0,0.0,,
A,CEPA7-9,EPS_INV_PT,E36,MIO_NAC,BA,,,,,,,,,,,,,,,,,0.0,,
A,CEPA7-9,EPS_INV_PT,E36,MIO_NAC,BE,,,,,,,,,2.0,1.6,1.9,2.0,2.3,2.3,2.3,2.3,2.6,,
A,CEPA7-9,EPS_INV_PT,E36,MIO_NAC,BG,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA7-9,EPS_INV_PT,E36,MIO_NAC,CH,,,,,,,,,,,,,,,0.0,0.0,0.0,,
A,CEPA7-9,EPS_INV_PT,E36,MIO_NAC,CY,,,,,,,,,,,,,0.0,,,,,,
A,CEPA7-9,EPS_INV_PT,E36,MIO_NAC,DE,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA7-9,EPS_INV_PT,E36,MIO_NAC,EL,,,,,,,,,1.0,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA7-9,EPS_INV_PT,E36,MIO_NAC,FI,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,
A,CEPA7-9,EPS_INV_PT,E36,MIO_NAC,HR,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,
A,CEPA7-9,EPS_INV_PT,E36,MIO_NAC,IE,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA7-9,EPS_INV_PT,E36,MIO_NAC,IT,,,,,,,,,,,5.2,0.0,0.1,2.6,0.0,0.0,3.7,,
A,CEPA7-9,EPS_INV_PT,E36,MIO_NAC,LT,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA7-9,EPS_INV_PT,E36,MIO_NAC,LV,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
A,CEPA7-9,EPS_INV_PT,E36,MIO_NAC,MK,,,,,,,,,,,,,,,0.0,0.0,,,
A,CEPA7-9,EPS_INV_PT,E36,MIO_NAC,MT,,,,,,,,,,,,,,,,,,,
A,CEPA7-9,EPS_INV_PT,E36,MIO_NAC,NO,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,
A,CEPA7-9,EPS_INV_PT,E36,MIO_NAC,PL,,,,,,,,,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.3,0.0,,
A,CEPA7-9,EPS_INV_PT,E36,MIO_NAC,PT,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,
A,CEPA7-9,EPS_INV_PT,E36,MIO_NAC,RO,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA7-9,EPS_INV_PT,E36,MIO_NAC,RS,,,,,,,,,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,,
A,CEPA7-9,EPS_INV_PT,E36,MIO_NAC,SE,,,,,,,,,,,,,,0.0,0.0,,,,
A,CEPA7-9,EPS_INV_PT,E36,MIO_NAC,SI,,,,,,,,,0.0,0.2,0.2,0.1,0.1,0.0,0.0,0.0,,,
A,CEPA7-9,EPS_INV_PT,EP_BSN,MIO_EUR,AT,,,,,,,,,0.4,0.0,0.1,0.1,22.8,25.8,,,,,
A,CEPA7-9,EPS_INV_PT,EP_BSN,MIO_EUR,BA,,,,,,,,,,,,,,,,,0.1,,
A,CEPA7-9,EPS_INV_PT,EP_BSN,MIO_EUR,BE,,,,,,,,,21.8,21.6,22.4,24.5,25.9,26.7,27.0,29.9,32.4,,
A,CEPA7-9,EPS_INV_PT,EP_BSN,MIO_EUR,BG,,,,,,,,,4.3,5.8,4.5,5.3,4.7,6.7,10.5,2.7,7.5,,
A,CEPA7-9,EPS_INV_PT,EP_BSN,MIO_EUR,CH,,,,,,,,,,,,,,,13.1,13.1,14.3,,
A,CEPA7-9,EPS_INV_PT,EP_BSN,MIO_EUR,DE,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA7-9,EPS_INV_PT,EP_BSN,MIO_EUR,EL,,,,,,,,,2.5,2.0,0.9,1.2,3.4,1.6,1.1,2.1,3.3,,
A,CEPA7-9,EPS_INV_PT,EP_BSN,MIO_EUR,FI,,,,,,,,,,,,14.5,8.5,0.1,1.7,21.5,11.2,,
A,CEPA7-9,EPS_INV_PT,EP_BSN,MIO_EUR,HR,,,,,,,,,0.6,0.3,0.5,0.4,,,,,,,
A,CEPA7-9,EPS_INV_PT,EP_BSN,MIO_EUR,IE,,,,,,,,,1.4,0.2,0.1,0.0,0.0,0.0,,,,,
A,CEPA7-9,EPS_INV_PT,EP_BSN,MIO_EUR,LT,,,,,,,,,0.6,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,,
A,CEPA7-9,EPS_INV_PT,EP_BSN,MIO_EUR,LV,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.1,,
A,CEPA7-9,EPS_INV_PT,EP_BSN,MIO_EUR,MK,,,,,,,,,,,,,,,0.0,0.0,,,
A,CEPA7-9,EPS_INV_PT,EP_BSN,MIO_EUR,MT,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA7-9,EPS_INV_PT,EP_BSN,MIO_EUR,NO,,,,,,,,,4.3,0.4,0.6,1.1,,,,,,,
A,CEPA7-9,EPS_INV_PT,EP_BSN,MIO_EUR,PL,,,,,,,,,0.4,0.4,1.5,2.7,3.3,0.7,0.4,2.6,2.4,,
A,CEPA7-9,EPS_INV_PT,EP_BSN,MIO_EUR,PT,,,,,,,,,,6.3,3.0,0.0,0.9,2.2,,,,,
A,CEPA7-9,EPS_INV_PT,EP_BSN,MIO_EUR,RO,,,,,,,,,2.8,0.8,0.6,1.4,0.7,0.3,0.6,0.5,1.1,,
A,CEPA7-9,EPS_INV_PT,EP_BSN,MIO_EUR,RS,,,,,,,,,2.4,1.2,1.0,1.8,0.6,0.8,1.7,0.6,0.1,,
A,CEPA7-9,EPS_INV_PT,EP_BSN,MIO_EUR,SE,,,,,,,,,,,,,20.1,4.1,5.5,14.8,,,
A,CEPA7-9,EPS_INV_PT,EP_BSN,MIO_EUR,SI,,,,,,,,,1.9,3.1,3.0,1.9,25.7,3.1,3.3,8.7,,,
A,CEPA7-9,EPS_INV_PT,EP_BSN,MIO_NAC,AT,,,,,,,,,0.4,0.0,0.1,0.1,22.8,25.8,,,,,
A,CEPA7-9,EPS_INV_PT,EP_BSN,MIO_NAC,BA,,,,,,,,,,,,,,,,,0.1,,
A,CEPA7-9,EPS_INV_PT,EP_BSN,MIO_NAC,BE,,,,,,,,,21.8,21.6,22.4,24.5,25.9,26.7,27.0,29.9,32.4,,
A,CEPA7-9,EPS_INV_PT,EP_BSN,MIO_NAC,BG,,,,,,,,,4.3,5.8,4.5,5.3,4.7,6.7,10.5,2.7,7.5,,
A,CEPA7-9,EPS_INV_PT,EP_BSN,MIO_NAC,CH,,,,,,,,,,,,,,,14.0,14.2,14.3,,
A,CEPA7-9,EPS_INV_PT,EP_BSN,MIO_NAC,DE,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA7-9,EPS_INV_PT,EP_BSN,MIO_NAC,EL,,,,,,,,,2.5,2.0,0.9,1.2,3.4,1.6,1.1,2.1,3.3,,
A,CEPA7-9,EPS_INV_PT,EP_BSN,MIO_NAC,FI,,,,,,,,,,,,14.5,8.5,0.1,1.7,21.5,11.2,,
A,CEPA7-9,EPS_INV_PT,EP_BSN,MIO_NAC,HR,,,,,,,,,0.6,0.3,0.5,0.4,,,,,,,
A,CEPA7-9,EPS_INV_PT,EP_BSN,MIO_NAC,IE,,,,,,,,,1.4,0.2,0.1,0.0,0.0,0.0,,,,,
A,CEPA7-9,EPS_INV_PT,EP_BSN,MIO_NAC,LT,,,,,,,,,0.6,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,,
A,CEPA7-9,EPS_INV_PT,EP_BSN,MIO_NAC,LV,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.1,,
A,CEPA7-9,EPS_INV_PT,EP_BSN,MIO_NAC,MK,,,,,,,,,,,,,,,0.0,0.0,,,
A,CEPA7-9,EPS_INV_PT,EP_BSN,MIO_NAC,MT,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
A,CEPA7-9,EPS_INV_PT,EP_BSN,MIO_NAC,NO,,,,,,,,,36.2,3.9,5.6,10.5,,,,,,,
A,CEPA7-9,EPS_INV_PT,EP_BSN,MIO_NAC,PL,,,,,,,,,1.7,1.5,6.4,11.3,14.1,2.9,1.8,11.7,11.3,,
A,CEPA7-9,EPS_INV_PT,EP_BSN,MIO_NAC,PT,,,,,,,,,,6.3,3.0,0.0,0.9,2.2,,,,,
A,CEPA7-9,EPS_INV_PT,EP_BSN,MIO_NAC,RO,,,,,,,,,12.4,3.6,2.9,6.3,3.5,1.2,3.1,2.7,5.4,,
A,CEPA7-9,EPS_INV_PT,EP_BSN,MIO_NAC,RS,,,,,,,,,279.9,148.6,126.7,217.0,73.9,94.9,200.3,69.2,11.9,,
A,CEPA7-9,EPS_INV_PT,EP_BSN,MIO_NAC,SE,,,,,,,,,,,,,206.2,43.7,57.2,150.3,,,
A,CEPA7-9,EPS_INV_PT,EP_BSN,MIO_NAC,SI,,,,,,,,,1.9,3.1,3.0,1.9,25.7,3.1,3.3,8.7,,,
A,CEPA7-9,EPS_P51G_NP,A_EP_OTH,MIO_EUR,AT,8.8,4.1,0.6,0.2,0.0,0.1,0.3,0.4,0.4,0.0,0.1,0.1,0.1,0.1,0.1,0.2,0.1,,
A,CEPA7-9,EPS_P51G_NP,A_EP_OTH,MIO_EUR,BE,,,,,,,,,38.5,41.4,46.3,49.8,53.7,58.9,61.5,70.3,82.2,,
A,CEPA7-9,EPS_P51G_NP,A_EP_OTH,MIO_EUR,BG,0.1,0.1,0.8,2.1,1.8,0.7,1.3,1.8,2.1,0.5,0.9,2.4,2.0,1.3,2.5,0.3,1.9,,
A,CEPA7-9,EPS_P51G_NP,A_EP_OTH,MIO_EUR,CH,,,,,,,,,18.0,21.7,23.6,22.7,21.4,22.5,15.3,15.4,16.7,,
A,CEPA7-9,EPS_P51G_NP,A_EP_OTH,MIO_EUR,CY,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
A,CEPA7-9,EPS_P51G_NP,A_EP_OTH,MIO_EUR,CZ,,,,,,,,,,,,,5.3,6.9,0.7,0.2,,,
A,CEPA7-9,EPS_P51G_NP,A_EP_OTH,MIO_EUR,DK,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
A,CEPA7-9,EPS_P51G_NP,A_EP_OTH,MIO_EUR,EE,0.2,0.1,,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.7,,
